,R_0_start,k,x0,R_0_end,prob_I_to_C,prob_C_to_D,s
0,2.9155581836735176,0.03686446525307052,90.13335150274649,0.8893856219749208,0.04373860510652862,0.4911851124018829,0.0010078552204077676
1,2.4471924324368204,0.3661178864670302,101.48154571446094,1.3743088181278837,0.044976343981531296,0.49991481021269085,0.0010020798061352585
2,2.827031541348135,0.038985319801391506,96.59921024314099,0.7903318501436236,0.04900386303788641,0.4941918832489179,0.004872828527384354
3,2.46160707152387,0.15970172779832492,102.92550250417194,1.2183415370036863,0.047756202701086894,0.49744667938396564,0.0010000000173346817
4,2.440815816446713,0.24689593860820422,103.47275501916778,1.2988185075505048,0.04883177568989425,0.48929250799856366,0.0020645962194366365
5,2.438903158817697,0.3455344956612077,102.49700582590464,1.351050889826675,0.054869177946700126,0.4990689904932036,0.009999995129276372
6,2.8186768480198383,0.04074396132503724,96.5759995748744,0.7901558535023943,0.043556035003548085,0.49462408505739797,0.0010000000005701295
7,2.8885082322425957,0.039969940851827375,88.95008150693629,0.9382965976451876,0.055241506671522854,0.4934733023386538,0.009943675843091308
8,2.7846129489638822,0.04124214587917786,96.90476917708975,0.8471223200526483,0.04744346335452588,0.4931817389792506,0.0050923529276267155
9,2.4399089448534124,0.35725322754881816,102.48262432087675,1.358675640780602,0.044942349483844464,0.5009259807237118,0.0010046158921347722
10,2.4448707872075968,0.2869715061273746,103.17739935160817,1.3183925874283582,0.04218033111286642,0.7864288248454219,0.009999999999999409
11,2.4401154304421415,0.34945014968047217,103.0779886387235,1.3005339380995786,0.047444767115646984,0.49971617200605806,0.003952773998187524
12,2.8339383892314336,0.04144851159314131,92.68447015553362,0.8937851479212628,0.05817953507837802,0.4930604087996863,0.00999942487724986
13,2.806798762658862,0.04088574176090588,95.99137191203573,0.8386347605475559,0.04707440071363356,0.4931454837028378,0.003596432960634932
14,2.47840743881394,0.14097588277634232,103.59160818067717,1.12275000916574,0.04434056419612696,0.49725158546433695,0.0010000001238810036
15,2.7722410936791624,0.04244992522814586,98.19159387923735,0.7652848686219749,0.07978391829039126,0.4918773661400135,0.009919569673660748
16,2.715377604477954,0.05130938440614198,93.80695880793252,1.0539275457815822,0.04820573431198916,0.4977033355354793,0.00192685865914682
17,2.447231996070486,0.28587485571051036,101.43843160715303,1.3764415019967828,0.04704306101660578,0.6366451278678023,0.009999999999999433
18,2.525247700220564,0.08792462381708419,103.66333195110279,1.014361799624054,0.04252728688334582,0.4935080795390204,0.0010011620889332326
19,2.770987453842893,0.043607155525226156,97.4303970591662,0.8271763995528087,0.0463382093381222,0.4960928364120232,0.0010031244889814256
20,2.5335285720039478,0.07696886453756734,101.9055089640876,1.007129241563314,0.099999993901977,0.4948722055480526,0.009999999895204038
21,2.689796588884419,0.051211481079724654,99.39732319814976,0.8618683472886772,0.05388442357544273,0.4950205467767018,0.009999989565088137
22,2.4605922751785245,0.35366719569287774,100.20018861135827,1.376734099742254,0.04375790906025717,0.3597171245033833,0.0010006174836544198
23,2.7982077884627,0.04215794406457643,95.45648169600155,0.8651315644117272,0.04754506677181966,0.4925764392625159,0.004955106148623341
24,2.799545646794857,0.041604157540983976,97.0255007668326,0.8062377938662124,0.043463556360514015,0.4940726348021128,0.0010000400303931587
25,2.4784884647067726,0.17331641223112357,99.14736573052954,1.3571615634946281,0.04581555224792747,0.5040866918503145,0.001000003426841562
26,2.6945722064646795,0.04880202117527632,101.45596630035361,0.7944583889021987,0.04571009507331709,0.4936484073288666,0.0010015604366140482
27,2.4420631133498776,0.3219529644827951,102.89213580670882,1.320731003581594,0.04499535482848979,0.6168844969935781,0.0058653895172372655
28,2.4417174100142756,0.492005351804001,102.85594824764586,1.3299999982659565,0.03969457069836458,0.6176273101723391,0.0010000067758972667
29,2.9224387103312157,0.03697504105557154,89.30179797274279,0.8929503849508424,0.055517534022077805,0.4909902784244923,0.009999533543001305
30,2.8831283287371434,0.03729313755830219,93.11642352579824,0.8432322640054959,0.04667241949744169,0.4909924864761414,0.004649777862214804
31,2.4443133823430987,0.3152971092614159,102.41310759879869,1.3297591206564316,0.05005355220792776,0.2746821826952719,0.0010000000000076163
32,2.8025451881451313,0.042157293724827814,95.45706777798821,0.8505024217569983,0.04656857749172095,0.4917734221971316,0.0010000034056827714
33,2.8948585746579685,0.036549941248587944,93.90005703921929,0.7916838662208832,0.04249527511863381,0.49051248312118834,0.0010000000000451694
34,2.5122635530884714,0.14193747376741794,98.00846978353269,1.2934412513954674,0.04498560122855372,0.6317928627127173,0.008167371461778417
35,2.4455761648458747,0.3441960585573286,101.69117227525842,1.3443250937258,0.05749321780563265,0.49631413108874517,0.009540360638627142
36,2.88032007102752,0.03802523339541938,93.82107737578903,0.8043890025967575,0.044532209366473154,0.4917883564588918,0.0010001330623269783
37,2.432836954442526,0.46544937464684955,103.1632482389714,1.3271730005681717,0.06060998224084618,0.34822275833342464,0.0076950604220884814
38,2.859990814845576,0.04015834734023138,91.88582877847864,0.8867823295034927,0.053726094652110076,0.4924029839677417,0.00999530915323564
39,2.6705709286565797,0.0537597968924037,99.08345594956468,0.9176156101035873,0.043629326642161244,0.4951355865569445,0.0010026402446021334
40,2.8600296435609773,0.036548530748173144,91.4729721177025,0.8987851970631684,0.09832988755639703,0.49472494745722123,0.009998216368917161
41,2.7360882610377484,0.045419309104784485,100.14437517732726,0.7691341550480895,0.04434153800494968,0.49363392882595997,0.0010004270045699353
42,2.4884267721300155,0.10265238321112329,105.82759774762162,1.007963185133281,0.04122926806631418,0.507047161865517,0.0010000051680649526
43,2.8523243281761,0.04039474051459746,91.83005694789402,0.9153752185613915,0.04280298495969421,0.4934243203711118,0.001000037372280292
44,2.448069869041568,0.19770459544812377,104.58303279370215,1.185178133497177,0.04381239809654915,0.49717033991136933,0.0010000000025193907
45,2.4494841487829992,0.2630743132507417,102.05479355241918,1.3381103473326588,0.04491348373852042,0.5055307416635293,0.0010000000000000514
46,2.4379394241476646,0.24464151689037372,103.23725785562276,1.3066163746003427,0.055329554198986844,0.5054885092592327,0.009590278094568812
47,2.8168315787911187,0.04031444500541885,96.42139728744395,0.808681249781956,0.04930913212844898,0.4951450764810889,0.00411508498658444
48,2.767208212799937,0.043974226539327824,96.30088175945106,0.8835418300262652,0.04552505933120343,0.49378735138823576,0.001000000000001293
49,2.690309258350635,0.05120626285821103,100.9895688083194,0.79821278868208,0.04236364061983022,0.4933945599637329,0.0010017957088281474
50,2.526549902233075,0.09153849902275189,102.38197490652593,1.0369667109810539,0.05393426090140487,0.4988555411838104,0.00998106145087696
51,2.4337036555803553,0.4601128475818811,103.00120542233505,1.337235562738897,0.05144930202936107,0.4979511766887928,0.0052571830176072944
