R_0_start,k,x0,R_0_end,prob_I_to_C,prob_C_to_D,s
3.0487253566713974,0.2124886372431641,95.9697454916961,1.1827172683283471,0.04614731618982528,0.7999999946229702,0.0010000001716394611
3.0791807743982322,0.1662779346656116,94.71745299897329,1.1594910191616326,0.05374286554635944,0.13237900034703826,0.0010008204575338241
3.039323214012821,0.2669971486165682,96.00473293364138,1.206012668752915,0.0465293305859826,0.7674067597077092,0.0012300494969219502
3.05706307912527,0.19201583267494704,95.67165667430261,1.1697314607006561,0.0453730880414,0.7999975211134178,0.0010000000000849627
3.088326140831256,0.16949376075186462,93.76918981433899,1.189618878719989,0.06720037529742047,0.20050657350252277,0.00999557077632298
3.043777542889104,0.24400732238681777,95.83115635474921,1.20725753922892,0.04717828956055504,0.7614742819722282,0.001211059681286817
3.0855552510097874,0.16908195178309665,94.27521141364886,1.1887691435653693,0.04829177822889149,0.7999978578295285,0.0010000644402875286
3.06854635369831,0.1870953246051948,94.95499628297534,1.1989177159131637,0.04583804242758679,0.7809162125026001,0.001000000000004224
3.0893546686901416,0.18688311595836635,93.93851669843325,1.1994122998640138,0.046818043868571434,0.7697965643842772,0.001056824564084919
3.0892303104596817,0.1690853872141418,94.38749666720628,1.1698965155284626,0.043873682931530156,0.6927699806264914,0.0010012270651622033
3.0645101119444194,0.20466173562213574,95.09545366802337,1.18096698547757,0.04774724069014348,0.7686137192742666,0.0010117357358284227
3.0691306321158764,0.1741613934232272,95.74239232106929,1.145948266703329,0.0429112024749259,0.7991644347172349,0.0010000000000021173
3.0615405837981156,0.23259246212646476,94.65076580239239,1.2408403309467655,0.04822333961305639,0.38399331577380763,0.0010003757550727218
3.0821918789991845,0.18717374330730777,94.0812782553324,1.203576802166367,0.04810908992112994,0.49059245807191415,0.0010001669860495524
3.0887643277595878,0.18415705819385159,94.17009478450579,1.1842691915790506,0.045120720668159864,0.7583748481210468,0.0010000000157343997
3.0396158366199217,0.28631927594815987,95.83830535100321,1.2174742055737249,0.052341607085491064,0.5620490729460307,0.0010000000000001863
3.087739898825454,0.17661118241992402,94.28006990815932,1.1707361221281691,0.050058318194363106,0.3305912632138299,0.0010006795185279443
3.0846507164782437,0.1679198067025813,94.66081152775345,1.1603692207366476,0.04545204664480987,0.799676906784491,0.001000003454724087
3.0320793928252128,0.28203547460032147,96.24810904713628,1.228156537948269,0.04671918864507287,0.7863440198156405,0.0010718442582360462
3.0476881003425955,0.24951131690096262,95.70689129290753,1.210253060338031,0.04589139069612638,0.7993283405230444,0.00100000213042362
3.0864136936207647,0.1888757085527313,93.84493795719231,1.199640405567455,0.0553966574271731,0.06334393455407468,0.0010181290135274517
3.0551062109419154,0.2577274005613583,95.2678058549052,1.2155182972815561,0.04609415495661197,0.7999999999263256,0.0010035197801944748
3.0552900468593847,0.2177282742731181,95.26103438177283,1.199799874092149,0.05239907921520463,0.3356761867674854,0.0010000000015967254
3.0841708487334993,0.1873072433338242,94.10601806335782,1.1948087785479564,0.046632902475104,0.7002085661280194,0.0010047566948855006
3.0498600184364197,0.2780221881972743,94.95958585133907,1.256418462932857,0.04937513817643343,0.7999827820368384,0.0010000000000359957
3.076054010350899,0.2055232567118592,93.99085624529911,1.235055767460319,0.049445423428354646,0.22099683140250959,0.001000000015769651
3.083939459532714,0.1767206649789592,94.93516002557435,1.1442825565279886,0.04505381916645784,0.7705763534342258,0.0010000087746161437
3.0715367084342073,0.20045652709189274,94.9033428932194,1.1881626341658,0.04476464855589816,0.7840440196469765,0.0010000000128504087
3.0835434382883946,0.17608348602120488,94.71639624023182,1.1570977891411869,0.04469223822527333,0.7991142856103053,0.0010000011222414723
3.0840772672941497,0.16206136043422456,94.7242126376964,1.1539029409511103,0.050816041989592095,0.7999999726096674,0.0010005574784209006
3.0517690360916148,0.20401144646883773,96.09914384962889,1.157997833150582,0.04426217481560615,0.7995203176140333,0.0010000001547277038
3.0852572127652422,0.15930494271938483,94.68613880245684,1.150452005282822,0.050745064501408095,0.3314059368306103,0.0010000000000000215
3.043653066312043,0.27215244295285107,95.4178544368684,1.2363083733416556,0.04725144371450718,0.7984666576438365,0.0010000048486237755
3.087612831690576,0.14961387220173644,94.96306472014469,1.129793011254719,0.048909735663231084,0.7998302696707169,0.001000000000725135
3.0712307682257194,0.1908189175152242,95.2549084319879,1.144793285461888,0.052623567757745966,0.05102188070343468,0.0010002599005640373
3.0874835411051342,0.18441471926453168,93.95647725439166,1.2023761022508905,0.0484361846903414,0.2622986214399864,0.001001145378549321
3.091345737075647,0.17634236322543087,94.40444568136702,1.1690106669909377,0.04403315400041013,0.796212804145456,0.0011453192071499087
3.045676526557123,0.30763844137942514,95.49951752804044,1.2370466912307063,0.04415574736111948,0.7999999990239717,0.0010000120248331113
3.0549292534858647,0.22459130391232981,95.6088812918537,1.1981422936693016,0.03846195003282383,0.7945934246286263,0.0010000002364181741
3.0604829305625336,0.20481527714502568,95.74000759377509,1.1642790203740627,0.044830167515545236,0.7996541239646585,0.0010000000010017657
3.088365934212863,0.18326640593757518,94.13698805168934,1.1930981959986438,0.046747540916715465,0.7993043315206798,0.0010000000004741377
3.069063846967036,0.17758291810314678,94.90540975298187,1.1526596301364973,0.06635630358877065,0.05322784132019019,0.009999942652651288
3.070777085225994,0.20619112527784078,94.76523038553071,1.2003373907793562,0.04787732566890419,0.7999931950559378,0.0010000015549349677
3.088172237631877,0.17398225021272595,94.17607138622708,1.1837330196363305,0.046653910555335944,0.7987858140133623,0.0010000342212543403
