R_0_start,k,x0,R_0_end,prob_I_to_C,prob_C_to_D,s
2.7511148034496156,2.4960811723334753,90.19087732820991,0.8616666726145801,0.049743345825056046,0.5715584799266921,0.0037646369876281264
2.7476716114521715,2.518127431734463,90.37312936802908,1.3314620162145678,0.050137507376223106,0.6616320243867062,0.001008283022536387
2.540640083419985,2.4633276040092627,98.51409770526277,1.559976796535857,0.06926483098048566,0.3827668983421678,0.009026958027730549
2.810847964319831,2.5009126044630956,86.96035391345069,1.1701475508997896,0.050299797809789784,0.4995815462777659,0.003142308105839947
3.000174387754903,2.499999103347408,90.00753077036951,0.8994376184867394,0.04999950453082212,0.4999377991446829,0.0030000284801430252
2.6063634430839357,2.4923141784410823,91.90305045905126,1.197571791896241,0.049253648495837764,0.5403191621875943,0.00292893942892978
2.766165009156922,2.411151346052567,92.94741186714411,0.9224295042321156,0.015871629215261997,0.2280780545455205,0.005769628372723754
2.727008325581246,2.4858268505522885,90.87692882876878,1.3331649592771346,0.06777374731768644,0.4917831950287036,0.0030569259002277303
2.9919918439186324,2.50008994377178,88.99205517708333,0.9895619897948043,0.04988378238428457,0.4991477434462917,0.003329783732053049
2.731671921492595,2.4994176984077336,89.18560433322284,0.691958196243684,0.05483294020352277,0.4535549906113118,0.00419016714110624
2.719141690055291,2.5015109907848285,89.94491195578904,1.3065455253416207,0.05601494191923694,0.6252048524528998,0.0016652286263451727
2.717327024451081,2.509221654108863,86.49734656852173,1.5867527749932737,0.01070627924554091,0.05498156632106434,0.0021505811051846123
2.728951925826616,2.500678121555544,90.51926805483161,0.6748799542417303,0.049685803854023956,0.5564212738912127,0.006610455493562963
3.0000023664093143,2.500000198295919,90.00250773221592,0.9001128158454135,0.05000034178580987,0.49999907840464103,0.003000177846481077
2.7506562545843347,2.5001104805163616,89.75158729436225,0.9363334508693302,0.06660205780207921,0.41891798345099085,0.001778885046094667
2.9999912812391636,2.5000005423402243,90.00215960819736,0.9001112156195785,0.050000554904851335,0.5000088045986039,0.0030001536886607974
3.0000026494643537,2.5000007862391533,90.00419825207817,0.9001486721099974,0.050000755204839126,0.4999907219795155,0.003001313108404491
2.6598459303673043,2.499644499762524,95.31494765649886,1.2585792002355618,0.029409583032880646,0.7999999615267164,0.009891773948120668
2.806845137268705,2.498700245119566,90.00030717354844,1.0902168766308964,0.06343100717729536,0.4973648902863627,0.0035937784100743787
2.6197870903084874,2.478610116689874,90.87371579010755,1.8484154426681816,0.02616877830438031,0.5780042923702768,0.005658642116530436
2.618108961648849,2.2698796677528863,92.95941127592647,1.642699375570109,0.013291404567682057,0.1396265903524772,0.0034844475794447607
2.457168704009768,2.513076444313753,102.26893175790116,1.5618985808317145,0.060329115666029644,0.5000101129174286,0.00234127621163844
2.7070447623114395,2.494183386281142,90.39100731030837,1.3574775664858878,0.05033361129223627,0.48937715323710684,0.002199734247291149
2.7449319110548718,2.524092138965779,89.53803111568756,0.7583712881240923,0.049693467647382784,0.5025151530249264,0.0048540715927677435
2.7623858673082995,2.503294993951004,89.90730079047368,0.9210388784492385,0.05038949731549922,0.5001228056678318,0.0030566265593745933
2.7231075539698004,2.3830171118718613,93.52204703509804,0.9894439056989501,0.09033378717554354,0.08880539290138269,0.009887047410997014
2.8096287160516775,2.4983725843099642,89.98268016593957,1.1157716375831292,0.05030317704681929,0.5142993166402066,0.003544563596409757
2.2316250985434833,2.50274072940263,45.685615904673384,2.3801553013858743,0.05693468045859579,0.7840419925253405,0.006132301580417857
2.8347836207353243,2.4914771578018766,89.78068918713821,1.1766591236645927,0.05020907239798033,0.4999057090150348,0.00304462378002675
2.779319850255199,2.5002462122966866,89.35430480296402,0.8750028889695076,0.04985947498411392,0.5129718409614619,0.0028268123632533074
2.7487307015756928,2.5032201435822636,90.15964955049475,1.1948020170206668,0.052210615293826514,0.5237236187920553,0.0043707798466758796
2.6711677786973835,2.5005864108640226,89.87801433293326,1.063356581744584,0.051008332451206194,0.5046424196738191,0.003283749762863141
2.766365641277012,2.500117506461331,90.03770150283235,0.8852805098243159,0.05998675562982126,0.49918166253104035,0.00470951078863255
2.997814756528484,2.500006498880977,89.31929865709765,0.9822272898555173,0.050005649614271196,0.49928294602240825,0.0028908500857252077
2.6891788637569496,2.502448530535613,89.17828224965963,1.344168626492472,0.052339866457576704,0.5263840738981027,0.002798459777504163
2.8072775640677925,2.5001405914074217,89.65475130903202,1.1309109356011011,0.05864511896273278,0.5645300697893855,0.004402425143425733
2.5454331597450395,2.5019917200845945,94.99354518501589,1.814131248028703,0.05131443326539698,0.5636921708893139,0.0012771072522602337
2.649864651658737,2.5043836271407596,92.83921357106139,1.0229031036318534,0.05390209397831888,0.49712052328917405,0.0030900606632869036
2.672346507142875,2.4964307940939356,90.56861413483533,1.4882467500837118,0.04826668887870605,0.49233780400099897,0.002947403243702811
2.7682591519235826,2.4947488545813084,82.19035742564196,0.6869774050441164,0.030803841076857526,0.5423250223453351,0.00802967293949026
2.8146851101110353,2.500703153045826,88.49273831413271,1.1840112378453704,0.049817646831615346,0.5025430494622365,0.003282531933308364
2.7040802145087866,2.6244180738427674,90.5783708490737,1.4050543853615143,0.049321757975874674,0.7759852327089516,0.00918223957511086
2.407483418603917,2.502033639422875,105.36774169677497,1.836340879422186,0.039707673311777734,0.6450408124097916,0.0035433537938263583
2.7923552529056606,2.5007637220532404,90.0724567885424,1.1213615535078023,0.06760447042513663,0.4690904225699496,0.0024304974894673744
3.0000304384164913,2.5000039662406475,90.00056065860629,0.9005647297471204,0.04999974449239038,0.5000854185748266,0.0030001227942956185
2.5915395785993063,2.5045108057890575,94.76573716043562,1.560897824778503,0.060416188535420495,0.6070255437156851,0.0019357211810214583
2.6792831033214535,2.5033344521908116,94.26844055987361,0.9042015888973045,0.04769509543040339,0.5383978608941877,0.0026968007412779393
2.737991899876358,2.500003619016552,89.86492657110131,0.7810231868779443,0.05204106702953962,0.5077877740283899,0.0013148254760021294
2.540069182260247,2.5011487779110735,95.3468086910796,1.698610293101055,0.04574502725611996,0.7409244105155213,0.0013748709851916512
2.6062790063683843,2.503272728942465,93.32653928643697,1.60367119040638,0.07354387896069405,0.42538350099386607,0.00459171102180327
2.6999074597987995,2.46190045268623,94.87910653730883,1.1015863355334268,0.010028500957389525,0.7559660346157487,0.009749423599277836
2.8110742999916023,2.522717657629368,90.95059326188752,0.7497738076059847,0.010767598806461824,0.7651705986821862,0.008931528097092706
2.4778873256571177,2.5104073006564236,99.69309682228095,1.440596487658131,0.055780315940985876,0.7113454423415644,0.0013811320288221148
2.649288214702196,2.515183005850927,92.02072929161393,1.2129560862906579,0.04012075211518577,0.7410258400979883,0.0019697054918393405
2.7170469103191723,2.5013029528835293,91.46979590607286,1.3528390455174568,0.04900696189039817,0.5191730256860859,0.0021736862756174657
2.734521402223278,2.5002879701593614,89.34241104902259,0.8722185405042246,0.046055171150327506,0.5700468373066715,0.002516162454502595
2.7461028300081116,2.499950188585025,90.10618438487542,0.836568656370527,0.056980102902771154,0.5056555597579607,0.008861441981850404
2.6193189952117764,2.5002377813049104,89.80663702708681,1.2506977377510313,0.050132981635942014,0.5372310554498558,0.0031449489182405256
2.772543133012872,2.6605158466639676,89.93706806275995,0.8352292503381586,0.01142517677094397,0.7151513179429049,0.009570531864983484
2.3618070314348656,2.496459108711449,101.37414134256441,2.1244869705039515,0.05227110764583014,0.5800283432637179,0.006523564585568388
2.5179255295575906,2.4935653057949856,86.52404937287308,1.6266470444474532,0.05276947964445978,0.6075511946006089,0.0029390231500182
2.7583154448439133,2.499985653710498,91.56653734215485,1.230031562824708,0.050068697565806564,0.4959816013886354,0.0032753304493114074
2.788262032813597,2.500074854272918,90.10383022803852,1.1315970573328125,0.06774921706468866,0.47194332278969037,0.009457479907451109
2.7708910856725546,2.500129953613291,90.24251750707862,0.8940395492005035,0.048222329267021836,0.550907607810428,0.0035229597870057886
2.7462433380525377,2.4956208107264914,89.95104472505446,0.8630759470648437,0.04885450597941584,0.535713827232414,0.005974636186834205
2.954071129738278,2.5001869072228975,85.40771678571453,1.0661050844624647,0.04995578735419355,0.5056301698771178,0.0030068836147277484
2.767780639476758,2.500603019906706,89.94145568058052,0.9114052576163798,0.05452354619833658,0.5240449729385338,0.0014851197412037334
2.7426111853760897,2.4986697814461696,89.93675502667335,0.7825537603819376,0.04939176262765425,0.5634484102445161,0.003485993377081365
2.607978557544297,2.5044502256585126,91.78717879848371,1.527438096289748,0.04712827392022394,0.5579142693954575,0.002142189123217141
2.6737681257134573,2.4991457387102867,90.70348576969026,1.3803021726441913,0.05006480920595142,0.44465679189904667,0.007458035419899311
